id_presa,nombre_cuenca,nombre_presa,recomendacion,points_recomendacion,vulnerabilidad_actual,vulnerabilidad_futura,long,lat
138,Presa Chicoasén,Manuel Moreno Torres,Dar mantenimiento a las estaciones climáticas e hidrométricas para mejorar la calidad de los datos disponibles,1,Media,Alta,-93.10081111024448,16.941769443704914
149,Presa Nezahualcóyotl,Nezahualcóyotl,No aplica,0,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,No aplica,0,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,No aplica,0,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,Promover el programa de Pago por Servicios Ambientales difundiendo los beneficios ambientales y sociales que se establecen en los lineamientos del programa,1,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,No aplica,0,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,No aplica,0,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,No aplica,0,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,No aplica,0,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,No aplica,0,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,No aplica,0,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,No aplica,0,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,Incrementar el número de estaciones climáticas e hidrométricas para incentivar el monitoreo de variables climáticas,1,Baja,Baja,-93.59833333311678,17.178055555419576
149,Presa Nezahualcóyotl,Nezahualcóyotl,Dar mantenimiento a las estaciones climáticas e hidrométricas para mejorar la calidad de los datos disponibles,1,Baja,Baja,-93.59833333311678,17.178055555419576
209,Presa Peñitas,Ángel Albino Corzo,"Incluir en el Atlas de Riesgo Municipal donde se localiza el embalse, el análisis de riesgo asociado a sequía para las presas",1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Promover sistemas de alerta temprana ante la posible presencia de sequías que pongan en riesgo el agua almacenada en el embalse.,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Promover el programa de Pago por Servicios Ambientales difundiendo los beneficios ambientales y sociales que se establecen en los lineamientos del programa,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Promover el manejo de recursos hidráulicos integrados,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Incrementar el número de estaciones climáticas e hidrométricas para incentivar el monitoreo de variables climáticas,1,Alta,Alta,-93.45855277768851,17.446297221639497
209,Presa Peñitas,Ángel Albino Corzo,Dar mantenimiento a las estaciones climáticas e hidrométricas para mejorar la calidad de los datos disponibles,1,Alta,Alta,-93.45855277768851,17.446297221639497
206,Río Mixteco,Yosocuta,"Incluir en el Atlas de Riesgo Municipal donde se localiza el embalse, el análisis de riesgo asociado a sequía para las presas",1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,Promover sistemas de alerta temprana ante la posible presencia de sequías que pongan en riesgo el agua almacenada en el embalse.,1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,No aplica,0,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,No aplica,0,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,Promover el programa de Pago por Servicios Ambientales difundiendo los beneficios ambientales y sociales que se establecen en los lineamientos del programa,1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,Promover el manejo de recursos hidráulicos integrados,1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,No aplica,0,Media,Media,-97.82608333277955,17.724527777435014
206,Río Mixteco,Yosocuta,No aplica,0,Media,Media,-97.82608333277955,17.724527777435014
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,"Incluir en el Atlas de Riesgo Municipal donde se localiza el embalse, el análisis de riesgo asociado a sequía para las presas",1,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,Promover sistemas de alerta temprana ante la posible presencia de sequías que pongan en riesgo el agua almacenada en el embalse.,1,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,No aplica,0,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,Promover el programa de Pago por Servicios Ambientales difundiendo los beneficios ambientales y sociales que se establecen en los lineamientos del programa,1,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,No aplica,0,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,No aplica,0,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,No aplica,0,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,No aplica,0,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,No aplica,0,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,No aplica,0,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,Incrementar el número de estaciones climáticas e hidrométricas para incentivar el monitoreo de variables climáticas,1,Alta,Muy Alta,-99.99541666604625,17.94766666598389
75,Río Medio Balsas,Ing. Carlos Ramírez Ulloa,Dar mantenimiento a las estaciones climáticas e hidrométricas para mejorar la calidad de los datos disponibles,1,Alta,Muy Alta,-99.99541666604625,17.94766666598389
146,Río Santo Domingo,Miguel de la Madrid Hurtado,No aplica,0,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,No aplica,0,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,No aplica,0,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,No aplica,0,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,No aplica,0,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,No aplica,0,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,No aplica,0,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,No aplica,0,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,Promover el manejo de recursos hidráulicos integrados,1,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,Incrementar el número de estaciones climáticas e hidrométricas para incentivar el monitoreo de variables climáticas,1,Alta,Alta,-96.26501388838022,18.000666666633435
146,Río Santo Domingo,Miguel de la Madrid Hurtado,Dar mantenimiento a las estaciones climáticas e hidrométricas para mejorar la calidad de los datos disponibles,1,Alta,Alta,-96.26501388838022,18.000666666633435
94,Río Bajo Balsas,José María Morelos y Pavón,No aplica,0,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,No aplica,0,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,Promover el programa de Pago por Servicios Ambientales difundiendo los beneficios ambientales y sociales que se establecen en los lineamientos del programa,1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,No aplica,0,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,Promover el manejo de recursos hidráulicos integrados,1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,Incrementar el número de estaciones climáticas e hidrométricas para incentivar el monitoreo de variables climáticas,1,Media,Alta,-102.18054722147707,18.048011110624316
94,Río Bajo Balsas,José María Morelos y Pavón,Dar mantenimiento a las estaciones climáticas e hidrométricas para mejorar la calidad de los datos disponibles,1,Media,Alta,-102.18054722147707,18.048011110624316
11,Río Medio Balsas,Andrés Figueroa,"Incluir en el Atlas de Riesgo Municipal donde se localiza el embalse, el análisis de riesgo asociado a sequía para las presas",1,Baja,Media,-100.51333333296691,18.077222222027956
11,Río Medio Balsas,Andrés Figueroa,Promover sistemas de alerta temprana ante la posible presencia de sequías que pongan en riesgo el agua almacenada en el embalse.,1,Baja,Media,-100.51333333296691,18.077222222027956
11,Río Medio Balsas,Andrés Figueroa,No aplica,0,Baja,Media,-100.51333333296691,18.077222222027956
11,Río Medio Balsas,Andrés Figueroa,No aplica,0,Baja,Media,-100.51333333296691,18.077222222027956
11,Río Medio Balsas,Andrés Figueroa,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Baja,Media,-100.51333333296691,18.077222222027956
11,Río Medio Balsas,Andrés Figueroa,Promover el programa de Pago por Servicios Ambientales difundiendo los beneficios ambientales y sociales que se establecen en los lineamientos del programa,1,Baja,Media,-100.51333333296691,18.077222222027956
11,Río Medio Balsas,Andrés Figueroa,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Baja,Media,-100.51333333296691,18.077222222027956
11,Río Medio Balsas,Andrés Figueroa,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Baja,Media,-100.51333333296691,18.077222222027956
