system:index,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000047,4.385466839100239,0.007992556261908087,2.602784206069955,12.098265256424385,0.4815571653430484,3.2291092931734573,4.055779351199761,0.0,3.2192800783630453,1.8803001792577958,5.166601566268562,0.5631632117270305,1.9424884848730668,5.1601503227346175,0.3505252788813833,4.179129256691799,1.657386219579354,1.914688490013048,2.3420981414785946,2.5547599099917138,0.218070790085072,22.68553290605118,44.06875130609695,8.212114379671162,16.285447449944638,0.2558500941815349,0.9053230491190473,4.789160963010083,12.45618849536553,5.342748582808367,2.2399899036086484,0.2727521700000101,0.03336397516465207,1.5653287344094498,19.23676880621241,14.201833119498632,30.756235997779914,0.22070415615368744,22.40339672567451,4.597232231383694E-4,05020,05,020,M�zquiz,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,0.8832678307292817,0.0,0.996259590788036,12.981724513107887,0.0,4.3001560999226855,7.997350489603481,0.16479720482725788,2.715397219546196,2.1666954644185226,9.534932620934839,1.760368452420377,1.2913150804146487,6.261019636172206,1.0363127364873208,5.0391932265789405,3.2508491166564744,7.713567501184618,0.37044267143169196,2.0553851568683656,3.5791918045147576E-5,25.862903210588474,6.793506432002798,2.2206242359240336,79.94122631163336,0.14496398401549446,1.3581724324505675,3.1853252984048854,4.544848219882732,12.293467959095745,0.0,0.0,0.0,0.7758939279666852,45.43458816752296,21.21941825338974,39.09903366629532,0.0,0.0,0.0,05015,05,015,Ju�rez,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,1.973629830768146,1.3060283495243863,2.7441690247700414,5.969293868321022,0.16854943044632206,6.929374585073418,7.73494084014282,0.0,0.9292606768027406,0.645622366870313,0.32984132715712483,0.18149586963605868,0.0667713828305045,0.7733131062906858,0.32670764282933296,0.3726687373109156,0.5224571427282123,0.10864126233205404,0.8457022528788717,1.0654740695883673,0.3441563804689368,3.1932266608646565,0.738757495364033,2.9247352145933077,19.858251235741502,3.539479597410644,20.04051883731916,25.73177194323709,13.547980983141205,0.7142857805805939,3.169973751413085,0.0,0.0042134885077849665,3.909252836454486,28.473690885909164,34.84291986579668,2.0152538568166904,0.0,0.0,0.0,05017,05,017,Matamoros,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,3.3896547845934095,0.2424666999012319,0.025535237462622068,0.13261731520916806,0.5794812060186142,0.0,11.205917005314383,0.0,0.2030024130134405,0.0,0.0,0.0,0.006020167142190462,0.0,0.9931683809041181,0.18250055593231218,0.9653599055379543,0.0,0.4187822990612394,1.669945174609583,0.17572363466840726,0.2791359799550245,0.0,6.965700923489372,33.497725707712014,23.881570422674493,38.79736350024744,33.68828083144627,41.477724982614106,34.36860727209909,32.353704818672526,24.84175053190391,43.34918126433999,42.42473836880288,45.99124935335596,110.20916720877402,82.2115219594153,28.546363509560347,122.77022629176015,9.392388516219919,06007,06,007,Manzanillo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,2.380482476576839,1.9589329100918706,0.17329587096706045,0.0,0.07228553819459589,0.0,8.37241901032672,0.0,0.9023261965356837,0.0,0.01747895900215096,0.0,0.0,0.0,1.480840739667872,0.2700318904449155,2.520424516937921,0.0,0.6610911434352863,1.3151742743884904,0.3445536756287649,0.5453628758882876,0.0,17.520205391659736,28.766588715549965,7.734542377092443,38.19579112767966,45.892439908198334,59.07426175368962,66.6540657159663,30.696707635574196,26.635513680018523,49.38014650495026,47.305452895775545,57.78761405757362,140.44740748612597,48.68883775864653,34.001740934225296,117.69176111420168,0.1800331485261097,06004,06,004,Coquimatl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,3.5105487687487,0.6676021898661518,0.94035917503733,0.0,0.20648377522032313,0.07839715692504956,11.447183698674905,0.05599812775102044,0.4599378869640119,0.0,0.0,0.24183112768329726,0.875367122087388,0.0773742498025818,0.35123117774884627,0.4837150555613877,1.2047768798512473,0.0,0.6509712599387844,1.4192584594137003,0.2507430778113052,0.45425949984361835,0.0,3.2056909086839966,27.520034992629153,11.376268419836903,29.28249257759893,63.664654290654234,29.875718251664583,29.57477375928127,25.622948076049024,20.085546317059645,32.727497728865195,40.60710114682217,33.711100120041166,91.1834521165744,54.09273350472794,34.3021964438182,88.76224414208734,5.164765422561748,06009,06,009,Tecom�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,3.251791257313018,0.9021769594623418,6.14230479924109E-4,0.5930957127007846,0.0,0.0,12.70600729414797,0.0,0.11102126301774176,0.0,0.0,0.007484585187384198,0.09241685382928777,0.0,0.6046378999274253,7.312662760946045E-4,1.3155804125469592,0.0,0.3771775463307,0.0017595170945188727,1.5494210291762436,0.003209930971004286,0.0,32.059263113067935,46.1334599295888,35.379118058604064,59.88277035992972,66.12934933269882,79.13517216553531,116.25807223993641,61.61567445817737,53.263075752785035,89.91961419711403,71.40093713226234,70.32186945643386,146.82654141413647,65.91050258640313,52.569482930660115,49.41987144447452,30.14677000747202,06005,06,005,Cuauht�moc,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,2.125173305750354,2.6576913578070864,0.1718869024497035,0.049346913106206314,0.0,0.0,14.8730530857414,0.0,1.1079370460644649,0.0,0.1986456647634704,0.0,0.0,0.0,1.306965300564821,0.007798469847500011,1.4617631974290113,0.0,0.054406330051195495,1.097817210377119,1.2076096322925818,1.963884655432531,0.0,23.90511330968287,26.84931860394358,32.23963743192974,56.85268674130005,62.59192456570604,82.43640641791941,77.60119579522838,41.014841598382674,32.18398030880044,67.42291419181286,60.85433030543521,80.1737689112853,153.41151198987706,57.62457477117514,34.619154360519,95.7388046988798,21.907182867403815,06008,06,008,Minatitl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,4.061074228431262,0.7927282138274421,0.0,0.0,0.10498162526075645,0.0,8.028086205381321,0.0,7.329942547634517E-4,0.22669527955101226,0.0,0.3983604635010631,0.7505101005096414,0.0,0.3489396392264233,1.3576093187628948,1.4462748838592303,0.0,0.5351723915728097,0.5404633849469693,1.5334902223631266,0.6313893779685739,0.0,18.19486296570262,41.122060229653115,18.01370783566006,42.73259652279503,65.40933479679575,63.29918979587552,75.7997277417629,52.123359765937884,36.50749806315507,64.74580519228202,52.31200250295776,46.718689009367054,121.77389479208995,59.77338346010982,49.1420925007687,92.03591730648287,5.3857467682898434,06002,06,002,Colima,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,2.4134383365405365,1.8217852018104839,0.43464599955735267,0.10172553461065738,0.0,0.0,12.057188896312896,0.0,0.6779685752840625,0.0,0.6680332873907233,0.0,0.0,0.0,1.3267123271840076,0.001594140987719,1.5378662993313301,0.0,0.46946744274013663,1.7202496720117315,0.32619749903205464,0.20024390491443178,0.0,27.193000045560787,28.835225889851305,10.958774666070372,46.95567078132113,60.983393107074136,70.4942789990529,93.66121968501515,39.01191266876445,37.83285299760184,68.5427841728315,51.926060331398006,71.60277274206008,149.42066889816658,61.705269952630886,39.21257268615523,104.86444071780319,3.7960711987459823,06010,06,010,Villa de �lvarez,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,2.5934530730484724,0.21855619871263204,0.004489998092126287,0.0,0.6615674801882983,0.07551889435547966,9.579037731222895,0.0,0.3039391721640972,0.0,0.0,0.0,0.024171548825259178,0.0,0.4532754724441907,0.2653927745723388,1.7431145869632751,0.0,0.6761818941143254,1.4615004695868647,0.044614017576129164,0.6459733420340559,0.0,3.1694584630583873,33.83773800032708,8.60601735621474,34.39549549029753,56.90031770436438,29.75698029028763,40.360596414382655,22.792336922374226,18.680362301075373,42.2306900740736,39.7250769392214,36.30045189625594,97.1657250573876,45.57567589864543,28.904742992543987,107.67542091756641,0.0,06001,06,001,Armer�a,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,2.8965926298150846,1.9062318642181963,0.08745666640777781,0.27047256126723196,0.0,0.0,13.001255051023012,0.0,0.08192895150505762,0.0,0.17463890574045252,0.0,0.0,0.0,1.2104202079382351,0.0,1.32570248312806,0.0,0.989627994274199,1.4855460272098389,0.5800984528961292,0.4785541265193965,0.0,27.60408588144127,29.504633664130107,28.966300228877106,56.66027773324907,63.508268259810144,76.81840734443622,101.59900015208518,44.84778461718411,43.84266354120294,87.55497721164149,60.20030765634126,79.87731716092124,142.62481769475667,53.51826108986133,41.561767319483806,70.29126866982554,18.753236483173627,06003,06,003,Comala,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,4.973720026627473,0.17779769325285283,0.0,0.0,0.19464865037538476,0.0,5.948654074041012,0.0,0.3792010303767561,0.2280776701795245,0.17850988336558482,0.0,1.5608110463300957,0.0,0.3391359153958842,1.2714222653235483,1.9160957007207773,0.0,3.9429368738772226,0.05249112075823501,0.2747348158538921,2.9799196354827844,0.0,6.76220385252371,40.29775194505465,18.811798325152076,34.41353850240269,83.37546010850703,53.21193739229325,46.6532625539355,41.36250745338723,25.979526661119426,47.9346607509024,51.0158737863152,41.020727705463635,128.55519863948663,43.35961412061549,50.19806373437632,115.15403475142223,0.3973951241345083,06006,06,006,Ixtlahuac�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,1.288627868808537,0.4462756331029231,3.1483206320690695,0.9010916489605895,0.0,0.0,1.6274833109569864,2.165377683012515,0.33295943984056037,1.287196334450344,0.0,1.811376594748356,7.88430230275326,0.0,9.510904055664996,21.16476479176808,0.3013320668967617,7.0934530408073835,3.5811819016915956,31.700691365831787,8.992504935741147,6.148130860677173,25.952294604744008,101.17945515224234,106.08507676988116,101.26083938880232,38.24532791383463,91.80181517095765,21.378701234794555,29.510179939457565,32.305067033056716,86.24807197144213,19.858245610840903,28.744456064711585,40.90980663515097,89.35350369595353,20.133386439256462,34.92990524537199,85.30957151236058,0.0,07078,07,078,San Crist�bal de las Casas,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,4.927724847393836,0.0,0.012095272041366487,3.5854135347697547,0.19872500082689848,0.0,11.233930250841702,2.4579663402306107,0.0,4.11548402495013,0.0,0.0,5.478916365800503,0.0,6.65220722238907,12.560622495543322,5.260357980099982,0.0,2.3888747654989095,63.619159273383865,10.719520677920586,4.504202292208186,23.559983619530048,72.0851503606328,83.45212406626719,120.71525765207714,31.458598484107835,150.50888508551134,34.92144492743258,47.65052746327338,41.50044208629402,49.72834222016934,28.55458672974638,35.60440877126363,32.60044813127575,88.87231902847748,23.621202648185683,67.44235566419042,103.46098710077251,8.946351934193137,07085,07,085,Soyal�,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,1.5161789131922152,0.6233410413722618,9.090736623615458,2.3719790077051166,0.9484198337543173,0.49647373045002485,2.685396509281346,0.8949391224046781,0.0076996240396479294,1.4996897458577858,0.2878907011899164,0.025247782860317872,4.424604482709556,0.0,1.9064340868659355,2.6739346391552896,5.538774165373322,2.585971855243745,0.28187526137392926,19.07256500403379,8.600600163824108,9.408357477114613,16.622112033003617,81.16594100947175,112.22288417897579,123.47707738564257,28.805510664992582,135.99910823628895,34.12205271017559,41.12240108955181,69.15804300169147,30.428081351839495,27.5677874795119,44.14721836083756,37.45679394169276,141.15892369478607,34.55342287068574,56.355034788406265,68.40137195431117,4.59498906150259,07017,07,017,Cintalapa de Figueroa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,17.52957452459463,27.81011085878687,71.6932408271183,23.35998248557988,21.351883687023598,17.550317604155634,24.639609793142967,9.894512885038424,13.241737316125924,12.124188926209312,8.434354839494999,11.599410638766694,12.231346515808559,0.0,19.03487192884774,20.842840661918252,11.697112018250781,0.0,0.0,40.18034069481435,1.0843069344360443,0.0,15.864281039358426,165.29267149127435,173.94213185303283,126.09277420695788,24.37562189059662,183.13648859140247,87.02207284590112,36.12174403826869,86.44060244567329,68.1628791290442,89.50424865592288,84.85478104028802,99.74573307972607,239.98426971322178,32.239944784991984,61.26473686564021,145.73309527392905,50.72049917189894,07088,07,088,Sunuapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,12.55003062091008,18.49538649602464,29.494467169498925,17.82204886630921,15.363663755114839,9.649093829628702,19.50275703469481,8.215676769517247,6.531163764879139,9.638012293362564,5.568387659408006,6.741131195535886,9.072887452719268,0.0,14.566165814075191,12.247957049096943,8.950669947518703,0.0,0.0,40.66684011405499,1.0589405385506645,0.0,16.03739542428428,121.89580747000305,120.09933318129848,137.27024703894674,24.19159129333082,144.99867235347142,63.06062524903104,41.79710300315229,56.520877878474565,48.16842005361444,52.136482135334134,41.50055185160771,54.42464211369802,139.78570950315728,22.14719708247712,64.31814219791305,95.92347358984955,23.27697460977219,07067,07,067,Pantepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,0.0,0.0,0.0,0.0,0.0,0.0,2.871936403290865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8191612511501174,3.498334061809937,5.983938507775216,30.224827002759756,0.11889458344121685,69.24468090677088,12.886404097736296,32.17610212282118,33.7587742694679,102.43035629395314,76.94024887368768,159.37323365520567,56.469157657086775,150.28330469092597,28.438196395787717,40.87933376532304,46.77789849006445,56.21633933390397,25.119592146439985,41.29995280569833,27.782865144017755,67.36702382977622,29.10411574677259,84.45570524497953,80.09496042673024,4.400504430847853,07086,07,086,Suchiapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,8.13261069397428,9.676204613429396,20.601310203324502,11.116662690176893,7.630553348028837,6.45700839455448,14.899091529846192,2.326858293120541,0.5333268811453634,6.808805308057302,0.104904513572579,3.9096490226574803,6.729117672834822,0.0,7.157055501562002,9.16443635248935,4.969092446476666,0.0,0.0,28.153526854954332,0.9795382045543013,0.0,12.958259318301929,79.18067852525569,91.58592564597059,94.39866618647505,19.118083267069576,123.20824937998361,40.56648905081535,31.70490057023603,38.08258604451792,31.813509073186278,34.20168989950152,34.645088166443266,41.148139379985295,100.866339057595,19.02708596462634,41.949357792156846,83.33277440604878,11.30256145498646,07018,07,018,Coapilla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,0.8041867987468386,0.0,0.6652782347639128,0.0,1.4834679374873299,0.0,0.09376588775929535,2.05412966126299,1.386457926119486,3.1592341387628107,4.635614613338141,0.0,0.13176349869603451,0.0,5.8297680837647325,33.71921450050518,5.573012936485884,21.896561742656516,4.891990324251249,155.5378069435043,26.290344301034352,49.71003224372578,65.9252940008657,192.79721942913707,140.53670293616273,129.2129355583744,69.2764119444173,166.4762669640152,62.73059764543116,76.48043833360406,127.67272286871355,60.01179121456729,72.34369201239886,96.83117038549487,89.12506268818215,128.05902574920887,67.4353847065398,193.31224070219997,88.3431238743822,16.61432328268801,07080,07,080,Siltepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,19.451456258480366,32.84083876389724,39.44997947399433,26.564082750173718,21.058354660914496,19.682143944960373,28.109474950937123,14.850263646932747,20.816987025187565,14.169726943969728,13.878210854163537,13.614643091055063,13.181951992328353,0.0,33.25935306228124,7.25173247850142,25.340700246370755,0.0,0.0,59.83911362084059,1.2904288504673884,0.0,17.07070035494291,157.5824837816679,148.54102241809554,160.14960121741663,31.24204943290124,161.19152671080369,86.19457049883329,49.31744469862718,73.5424631206806,65.62637859931358,71.94486687293418,47.17285125879142,67.13764867929312,172.82897605015683,20.669830058537997,79.00518366300143,110.2744587971614,33.735869486882144,07091,07,091,Tapilula,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,4.747948765396282,6.5454135622092195,8.149326145541432,2.445106208145224,0.5279424464351358,0.5531349984981607,13.485684185521256,5.938353205329311,6.16652931940534,5.22479066114718,13.573473897958046,4.693672831633402,6.12074199041113,0.0,38.09833237586596,23.798080533408562,0.657721679467289,9.046631337645822,11.782227634595088,48.70715897718149,1.7052674080977148,2.7551377187345802,18.198984070850717,82.95018221410155,114.87376612722336,86.96959047466606,37.23009153625296,110.68416845088827,27.104223594275574,16.293947229884285,38.703445189843606,65.61136682794815,7.824550735326824,26.900042985049048,39.98438417115844,107.27005632484236,25.600821458318467,46.23175072196873,81.66221748513767,5.872380760156169,07093,07,093,Tenejapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,0.0,0.0,0.006519368940571185,0.004208338054406189,0.0,0.0,1.7779279296373407,2.3361504303955285,0.17820005383871002,0.0,2.028645269928506,0.47272978653957265,6.5962720375985,0.0,5.632685764848051,20.79511596031396,2.6273656828593217,11.178928273606875,1.2088263382961177,41.03501039962041,17.608662374539357,20.379943207638483,27.18634815100567,121.95527213535502,88.43331336348112,93.81026074267587,52.9146873031933,108.5414443613336,26.93410198152271,40.28264568998738,49.592607074460346,75.94477298036989,20.474042118956884,38.41541109877061,51.5049498979608,75.80796324984011,24.81114448317194,41.7999557943905,88.2535120749556,0.0,07098,07,098,Totolapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,7.5054685784809605,19.309455961775964,22.496195667509916,16.690149638600793,8.633773605256897,14.776043566818487,24.198332437417807,12.388372616707663,15.103822063222681,11.550118098987094,7.091029784504225,13.491176097866584,10.92072457725227,0.0,42.45110375577869,7.102975675602305,0.0,0.0,2.804660656148339,74.25124385219974,0.9246249416186533,0.0,14.359886075681171,104.44634958523422,163.38166076690817,88.31535513242267,49.65225610434667,114.69377741227876,60.65896812050543,44.452780390032125,73.62050551223973,122.91411088966473,86.52823656557894,79.52020326848694,111.090355020303,116.50719643569838,29.409551439394086,48.28358744835881,100.88813912006252,9.210555298320187,07100,07,100,Tumbal�,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,5.376377107515677,0.0,5.301732356246342,0.0,2.088683588067615,5.567756846631632,7.454012467865682,10.07785905106081,8.66399150624843,2.9447230652735223,5.564438897405094,0.0,4.845810963210626,15.489468231994396,13.438110011596308,0.02235790169560165,49.24068542329034,57.32950202278469,21.263621292402703,79.79722383297232,48.45647917803384,108.12034090795679,129.62741828730967,235.02949788214352,193.26841185268694,89.28401381487204,94.87691267406557,103.7247113568571,79.40327481917033,102.19810825665189,117.23501203911967,82.36532256824081,81.93528095310259,101.9992473202076,106.76150669087085,159.67205929350536,104.27828833015744,164.51705949383106,135.8912404895054,8.6341401444491,07105,07,105,Uni�n Ju�rez,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,1.3424939110775127,10.220104741090097,9.167949858927887,3.5156110369919134,3.144449261210909,0.24286179894568943,15.801412118681327,7.93014752496809,12.555159473099165,10.602297245256056,5.162910078355931,8.52877212626822,11.606248616852223,0.0,53.50366582605463,24.56546116950516,1.5343918179505627,14.586428978939189,11.075922590934194,67.09406693284556,1.0367153323736769,3.4697706740974588,11.228603966924172,75.29043062965344,113.71402303580473,79.9177886722872,38.04113751929879,102.49910553861785,33.651817911903336,13.335196325442938,45.61281654978761,65.2335513086127,9.451593300160146,37.601545072881976,47.978225345419574,102.02153798781788,26.788231407175935,35.678226924742646,87.98220196250303,2.6857558084014284,07112,07,112,San Juan Cancuc,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,6.619047431784284,7.158081579979241,7.660925151936543,4.243959006573071,0.2763137949531678,0.8165216996543125,9.43447226428178,5.594709882376466,2.25232013690646,4.833702740437991,0.2101192679930137,2.582531688762133,6.331983386047809,0.0,10.032199613509082,17.27863846169648,2.6873010372179484,7.058553762120225,0.6609447701698637,54.34568598746013,8.126642831203293,2.585282299865476,22.891718301706998,76.37616837327528,105.66623947269832,113.82333980109526,33.589809284841586,129.84669697073625,37.388737434786584,43.323142053532166,48.49444563486101,65.09954652793596,23.645650378367456,33.98331762736719,35.615506380681715,98.40063129598309,23.634063765762214,69.63670129386895,87.4282827384661,11.380539948431869,07049,07,049,Larr�inzar,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,12.903789735516074,18.97193420277192,69.3240867891775,13.840342955369698,6.037829282735041,7.862690192123174,35.36518186547978,5.794302363627353,2.153726437012194,8.139459801347632,2.630919506072033,9.03000191445293,7.837781258319552,0.0,21.46368823150693,0.0013411750809254632,0.0,0.0,5.501782613003301,65.6294778646679,1.2031148544810562,0.0,43.841618894806764,141.96073836353625,205.2161423076502,140.1229283822934,64.24392092167606,73.5022690443375,35.790770725562034,21.80991561379027,37.54856645337001,75.71353485106455,51.441481056001024,41.243157019499336,49.88250695102611,145.67339828393236,28.895251259309536,14.576201340688868,80.57409579008214,8.927187313676363,07050,07,050,La Libertad,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,0.03681506751578236,0.05869344871768116,0.02024705091535122,0.0,0.07840378428425816,0.3059419203323956,1.047026879992923,0.005117851280468999,0.7077270863435702,0.0,2.985571020366629,0.4482673940798895,2.620366405944124,0.2710033016634925,11.076024343875234,45.88451973343588,6.962447208016912,2.485363004313767,0.23522256515505843,83.28413393548495,25.08065101255451,83.93134677385065,74.19806330244559,243.88079597752704,216.7347198207861,214.4361328839481,105.90264624435815,150.95062560873868,69.96061993456239,105.42305220310168,129.14357796755027,106.45199105982432,63.24403284435719,152.06284982220015,114.56203308794345,136.7188955888724,82.96951912277723,169.95593451460394,96.93303770625336,28.985606489048475,07051,07,051,Mapastepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,12.677845081567456,23.507483254428973,28.552453877700717,22.40367362847766,12.110782664621013,6.472132675397904,34.307297396320564,4.293929742193777,7.648845935392193,9.815534641949357,5.548122903199584,7.04753012737358,10.009197458412793,0.04798690220979639,25.36308317103291,4.110334138297096,17.175396199059826,0.0,0.7542893642904225,57.13549991638278,1.041828702677422,0.0,17.591490380359957,110.65812775357728,137.60015057962272,114.90607698336916,30.385505712356174,136.49866136264677,67.35932647487941,38.79016414866873,78.13265145549798,57.83939891799147,67.15102130907164,54.42511479728125,60.52166650443306,139.62858617197801,19.893863917168172,48.70562549704568,96.25241399798323,23.142634508372275,07072,07,072,Pueblo Nuevo Solistahuac�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,2.3235065174691476,0.0,2.6055643402499924,0.0,0.0,0.0,0.9640410202520868,3.09709429829209,1.5971679622744341,4.151718117866988,0.0,3.0422426924293426,11.044942253018604,0.0,13.461578142854536,26.360692064390513,3.4401984241273675,15.297545009777874,0.3147975898083346,47.289072802736435,19.735320353949515,16.125046580809137,27.066336319181662,107.84050187004941,97.38453274185277,107.247604762772,49.703500357380626,103.44004251809768,27.15307665018388,36.47753331366881,32.96122643535521,82.84033683376549,30.812535288304463,33.74572884653822,46.67233113918777,85.45710384463088,24.617069557419537,47.8603437188231,98.95949621789251,0.0,07110,07,110,San Lucas,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,4.122008100435847,0.40460861949693594,5.025136881640979,0.3703143994013469,0.0,0.0,1.240130871392432,2.272988990233058,1.0516498266231447,4.379702610203198,0.0,3.9578067786636804,6.882384164844241,0.0,13.792634493897538,19.84977756722864,4.821572152205876,15.971788479316803,0.0,41.44271373368267,15.060906230906646,13.619410182748522,24.829075544079142,98.16954325352395,90.0315732921873,129.51017381605652,53.82966237181709,124.47905745648204,36.74394402816182,42.00330230962662,39.48297280967236,83.71312278906504,26.417373135827834,33.256931645387695,43.858180770703726,92.65725906519664,24.170083335042,56.07249567678996,104.96354631185534,0.03572574456532796,07111,07,111,Zinacant�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,7.7553798895808335,12.162808533194847,71.74935088544895,9.766705293870364,7.232945949147473,7.814858978280907,17.206592869902167,6.712963462041562,1.8976435318246416,7.550903609933834,3.757783824911231,4.100402167683788,10.735855342319612,0.0,8.179043719425085,8.349264617554237,12.64350769198454,0.06052818021528402,0.9787389421529271,34.236341195061385,2.5766691398856194,0.910055493395583,7.392250977126429,101.2843066531051,109.04067035146163,126.41108838459473,21.554589418748726,179.59227953292864,53.556135752364135,54.69367317861109,79.0217815646239,37.123637075683334,61.45397308495967,82.41286825217159,71.29949183888839,204.96268728122828,43.8215295299623,52.64045193770684,108.50779269053393,16.540678826750696,07124,07,124,Mezcalapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,1.7305892087654056,0.07894117915973116,3.6500735299401894,1.065077486256568,0.0,0.0,10.140744719388513,0.7888574049241754,0.0,0.16897410820848263,0.0,0.0,6.870966573746694,0.0,8.301509564780135,17.05841355252177,7.464557736064679,28.699349647639785,0.7495114023820025,62.72884608603641,24.555967304780204,39.36558052754631,28.23960607602828,131.73473533273886,87.56377669289725,140.01206737712297,81.11055409184658,122.96395575073456,37.49553276847599,44.195444130795956,51.549048993407226,67.08998948697464,23.13813136154597,36.85596012485167,38.05238950195403,73.17072163171535,27.305764688280057,55.382272378324316,83.57411648290226,2.5909394296213457,07123,07,123,Emiliano Zapata,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,5.3894697356916295,5.9404169812868926,8.487808422733206,4.78723203644891,0.0,0.18322440629710546,8.233417165995773,5.878038546428899,3.143246781093538,5.076513391584258,0.17641015442378774,4.38905691110468,6.994323660923292,0.0,18.116090989865963,20.073774896831086,1.113401578778274,6.64042390962455,3.5086388835868347,41.98557350414528,9.936108027154088,5.748116647287611,22.07398908207499,87.05865199078103,102.19222748352014,104.54179202488031,38.38391640345685,116.64140002845028,31.23078239414839,34.88716914813154,37.23852919904386,66.39311905667076,13.499247259179294,25.761076369855466,37.5217153856595,93.85482379248785,21.66584508111958,55.252196858172304,87.35334639819709,4.060437137415729,07023,07,023,Chamula,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,8.571467886937347,15.084104876161145,11.231506440082835,13.76980711605055,1.0091345446750455,0.747824599564338,14.849811864844503,9.056040438261325,11.394587308824851,7.739307157793758,0.7763284964708504,6.664768573996253,9.222380583506848,0.0,21.425114488680457,30.97215486900052,0.1413826375280708,13.342060517634588,5.939769167206885,62.6375895315855,4.487690134195503,2.678843824873937,23.055721415297047,88.91816385412005,120.55521336526073,96.6287112803186,35.62852020725805,124.18763150412605,41.76920623401188,31.5461214292417,56.70364521043416,70.94298572792356,13.624502803785683,32.89944334282224,41.72016859264625,100.50351513009764,25.44636849107196,66.94460012629169,83.6090093394208,14.477145804182546,07113,07,113,Aldama,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,2.777598939775244,11.102580906444993,6.372404433770875,0.0,8.473434040709185,5.664080283835294,13.287632820379999,0.0,0.7970751865373861,14.195029584877277,1.1165236977355684,5.51273703431817,0.9686201202250081,0.0,9.36897268383966,12.895794625936688,12.926453248069441,22.123538715637718,0.889230400259887,59.65427752349634,5.258551622317451,0.04521898703290547,46.16236066828474,181.55591306342444,177.4984387433186,140.42675662122608,104.27468183021169,145.68009720098416,49.1401575665046,52.9488046021869,102.50625405673972,97.62710462961651,58.40666235563017,88.84337071207473,144.8750939203363,181.05298427554757,100.43653374311494,53.27090717948727,123.79026426128584,23.98415572656588,07115,07,115,Maravilla Tenejapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
